customer_id,acquisition_channel,acquisition_date,age_group,gender,city,country,subscription_plan,first_purchase_value
CUST-005294,Google Ads,2024-04-13,25-34,Female,Mumbai,India,Premium,124.21
CUST-001321,Google Ads,2024-04-14,35-44,Female,Los Angeles,United States,Enterprise,28.12
CUST-004669,Google Ads,2024-04-14,35-44,Male,Montreal,Canada,Free,31.23
CUST-001261,Google Ads,2024-04-14,18-24,Female,Delhi,India,Free,24.02
CUST-003232,Google Ads,2024-04-14,35-44,Female,Montreal,Canada,Enterprise,181.23
CUST-000734,Google Ads,2024-04-14,35-44,Male,Sydney,Australia,Basic,36.67
CUST-000254,Email,2024-04-14,55+,Male,Mumbai,India,Free,20.62
CUST-000352,Email,2024-04-15,25-34,Other,Montreal,Canada,Premium,98.41
CUST-002780,Email,2024-04-15,25-34,Female,New York,United States,Basic,48.36
CUST-000236,Email,2024-04-15,18-24,Male,Bengaluru,India,Basic,51.04
CUST-001937,Email,2024-04-15,25-34,Male,New York,United States,Enterprise,283.24
CUST-001151,Facebook,2024-04-15,25-34,Male,Pune,India,Enterprise,198.66
CUST-004339,Email,2024-04-15,18-24,Male,Seattle,United States,Premium,110.94
CUST-004110,Email,2024-04-15,25-34,Male,Montreal,Canada,Premium,93.11
CUST-002361,Facebook,2024-04-15,25-34,Male,Bengaluru,India,Basic,49.5
CUST-000570,Google Ads,2024-04-15,45-54,Female,Melbourne,Australia,Premium,118.69
CUST-005449,Google Ads,2024-04-15,35-44,Male,New York,United States,Basic,43.29
CUST-001761,Email,2024-04-15,25-34,Male,Austin,United States,Basic,52.18
CUST-005990,Facebook,2024-04-16,25-34,Other,Seattle,United States,Free,22.64
CUST-000884,Facebook,2024-04-16,18-24,Male,Vancouver,Canada,Basic,41.46
CUST-004470,Google Ads,2024-04-16,25-34,Female,Birmingham,United Kingdom,Free,21.11
CUST-000871,Affiliate,2024-04-16,45-54,Female,Birmingham,United Kingdom,Basic,33.77
CUST-004832,Google Ads,2024-04-16,25-34,Female,Birmingham,United Kingdom,Basic,55.31
CUST-001531,Google Ads,2024-04-16,45-54,Female,New York,United States,Premium,154.46
CUST-000029,Google Ads,2024-04-16,18-24,Female,Mumbai,India,Basic,64.57
CUST-004968,Facebook,2024-04-16,25-34,Female,Los Angeles,United States,Premium,71.64
CUST-001884,Google Ads,2024-04-16,35-44,Male,Seattle,United States,Free,25.25
CUST-001775,Facebook,2024-04-17,25-34,Female,Vancouver,Canada,Basic,50.98
CUST-004936,Email,2024-04-17,45-54,Female,Austin,United States,Basic,56.85
CUST-003629,Email,2024-04-17,25-34,Male,Delhi,India,Free,19.02
CUST-001641,Google Ads,2024-04-17,35-44,Female,Los Angeles,United States,Basic,65.29
CUST-002747,Google Ads,2024-04-17,45-54,Female,Toronto,Canada,Premium,115.46
CUST-005473,Facebook,2024-04-17,35-44,Male,Pune,India,Free,16.66
CUST-002178,Facebook,2024-04-17,18-24,Male,New York,United States,Free,16.39
CUST-004951,Google Ads,2024-04-17,18-24,Male,Los Angeles,United States,Free,20.11
CUST-005106,Email,2024-04-17,45-54,Female,Melbourne,Australia,Premium,118.96
CUST-000580,Google Ads,2024-04-17,18-24,Male,Mumbai,India,Basic,39.84
CUST-005157,Google Ads,2024-04-17,35-44,Male,Chicago,United States,Basic,29.71
CUST-000476,Google Ads,2024-04-17,25-34,Male,New York,United States,Basic,47.5
CUST-003760,Email,2024-04-17,35-44,Male,Bengaluru,India,Basic,37.43
CUST-005995,Email,2024-04-17,35-44,Male,Birmingham,United Kingdom,Basic,37.82
CUST-002187,Facebook,2024-04-17,35-44,Male,Pune,India,Free,24.8
CUST-005237,Email,2024-04-17,25-34,Female,Austin,United States,Enterprise,136.79
CUST-004826,Facebook,2024-04-17,25-34,Male,Vancouver,Canada,Premium,70.97
CUST-005896,Email,2024-04-18,35-44,Female,Manchester,United Kingdom,Basic,42.12
CUST-000474,Google Ads,2024-04-18,55+,Male,Sydney,Australia,Free,23.61
CUST-000145,Email,2024-04-18,25-34,Female,Bengaluru,India,Free,18.39
CUST-003930,Google Ads,2024-04-18,25-34,Male,Manchester,United Kingdom,Free,10.92
CUST-001711,Email,2024-04-18,35-44,Male,Mumbai,India,Premium,95.06
CUST-001467,Facebook,2024-04-18,35-44,Female,Pune,India,Basic,68.58
CUST-005140,Email,2024-04-18,55+,Female,Los Angeles,United States,Basic,59.0
CUST-003883,Google Ads,2024-04-18,25-34,Other,Toronto,Canada,Basic,58.79
CUST-001443,Email,2024-04-18,25-34,Male,Bengaluru,India,Basic,47.45
CUST-004207,Email,2024-04-18,25-34,Male,Delhi,India,Basic,44.88
CUST-004715,Email,2024-04-19,45-54,Female,Chicago,United States,Basic,31.86
CUST-004142,Google Ads,2024-04-19,25-34,Male,Bengaluru,India,Enterprise,172.35
CUST-001725,Google Ads,2024-04-19,18-24,Male,Birmingham,United Kingdom,Basic,32.03
CUST-003808,Facebook,2024-04-19,25-34,Female,Mumbai,India,Basic,42.61
CUST-000222,Affiliate,2024-04-19,35-44,Male,Chicago,United States,Premium,74.3
CUST-004776,Facebook,2024-04-19,25-34,Female,Seattle,United States,Basic,45.83
CUST-001215,Email,2024-04-19,35-44,Male,Melbourne,Australia,Basic,21.68
CUST-003697,Email,2024-04-19,45-54,Female,Melbourne,Australia,Free,20.92
CUST-002522,Google Ads,2024-04-19,35-44,Female,Chicago,United States,Premium,103.14
CUST-000577,Google Ads,2024-04-19,45-54,Male,London,United Kingdom,Free,18.05
CUST-001991,Email,2024-04-19,35-44,Female,Chicago,United States,Basic,53.91
CUST-005859,Facebook,2024-04-19,45-54,Male,Toronto,Canada,Basic,50.91
CUST-005503,Google Ads,2024-04-19,25-34,Female,Sydney,Australia,Basic,27.31
CUST-002853,Google Ads,2024-04-19,35-44,Female,Bengaluru,India,Enterprise,158.1
CUST-005702,Email,2024-04-20,18-24,Female,Melbourne,Australia,Enterprise,288.21
CUST-003381,Email,2024-04-20,18-24,Male,Pune,India,Basic,45.24
CUST-004456,Google Ads,2024-04-20,45-54,Male,Los Angeles,United States,Basic,37.85
CUST-004451,Organic,2024-04-20,35-44,Male,Toronto,Canada,Enterprise,167.47
CUST-000827,Facebook,2024-04-20,25-34,Female,Melbourne,Australia,Free,18.5
CUST-005189,Affiliate,2024-04-20,25-34,Male,Birmingham,United Kingdom,Basic,63.67
CUST-005631,Email,2024-04-20,25-34,Female,Montreal,Canada,Premium,81.98
CUST-003535,Facebook,2024-04-20,55+,Female,Mumbai,India,Basic,38.61
CUST-000030,Google Ads,2024-04-20,25-34,Female,Austin,United States,Basic,54.07
CUST-005833,Email,2024-04-20,25-34,Female,Sydney,Australia,Premium,96.47
CUST-001821,Google Ads,2024-04-20,35-44,Female,London,United Kingdom,Premium,87.62
CUST-000031,Facebook,2024-04-20,35-44,Female,Los Angeles,United States,Enterprise,154.09
CUST-001489,Google Ads,2024-04-20,55+,Female,Chicago,United States,Free,34.99
CUST-000169,Facebook,2024-04-20,25-34,Male,Manchester,United Kingdom,Free,13.8
CUST-005451,Google Ads,2024-04-20,35-44,Male,Birmingham,United Kingdom,Premium,126.9
CUST-003297,Facebook,2024-04-20,18-24,Female,Bengaluru,India,Free,17.11
CUST-001063,Affiliate,2024-04-20,18-24,Female,Mumbai,India,Premium,108.9
CUST-002791,Email,2024-04-21,55+,Female,Austin,United States,Premium,114.19
CUST-002436,Google Ads,2024-04-21,25-34,Female,Austin,United States,Premium,80.42
CUST-000062,Affiliate,2024-04-21,18-24,Male,Melbourne,Australia,Basic,42.46
CUST-004192,Google Ads,2024-04-21,45-54,Female,Delhi,India,Free,30.3
CUST-003441,Email,2024-04-21,18-24,Male,Seattle,United States,Basic,38.31
CUST-003506,Facebook,2024-04-21,55+,Female,Austin,United States,Basic,34.96
CUST-002148,Email,2024-04-21,25-34,Male,Bengaluru,India,Premium,96.92
CUST-002385,Facebook,2024-04-21,18-24,Female,New York,United States,Free,19.14
CUST-001643,Email,2024-04-21,35-44,Male,Los Angeles,United States,Basic,48.48
CUST-003843,Google Ads,2024-04-21,45-54,Female,Los Angeles,United States,Basic,35.77
CUST-000874,Facebook,2024-04-21,18-24,Male,London,United Kingdom,Free,25.89
CUST-003893,Email,2024-04-21,25-34,Other,London,United Kingdom,Premium,56.92
CUST-005522,Organic,2024-04-21,35-44,Male,Birmingham,United Kingdom,Premium,120.95
CUST-003816,Google Ads,2024-04-21,35-44,Male,Pune,India,Free,17.67
CUST-003158,Facebook,2024-04-22,45-54,Male,Austin,United States,Premium,133.14
CUST-002612,Email,2024-04-22,25-34,Male,Seattle,United States,Premium,140.51
CUST-002670,Email,2024-04-22,18-24,Male,Seattle,United States,Free,24.92
CUST-002034,Email,2024-04-22,18-24,Male,Toronto,Canada,Free,23.71
CUST-004215,Email,2024-04-22,35-44,Male,London,United Kingdom,Basic,38.85
CUST-004183,Email,2024-04-22,25-34,Female,Melbourne,Australia,Premium,116.22
CUST-005183,Google Ads,2024-04-22,18-24,Female,Toronto,Canada,Basic,42.08
CUST-000153,Google Ads,2024-04-22,25-34,Male,Vancouver,Canada,Premium,96.89
CUST-001543,Email,2024-04-23,45-54,Male,New York,United States,Free,20.34
CUST-003365,Affiliate,2024-04-23,35-44,Female,Delhi,India,Enterprise,208.92
CUST-003303,Email,2024-04-23,25-34,Female,Melbourne,Australia,Enterprise,158.22
CUST-000308,Organic,2024-04-23,18-24,Female,Los Angeles,United States,Premium,117.33
CUST-004095,Affiliate,2024-04-23,25-34,Male,Manchester,United Kingdom,Premium,45.39
CUST-000442,Email,2024-04-23,25-34,Male,London,United Kingdom,Premium,96.66
CUST-002723,Email,2024-04-23,35-44,Female,Melbourne,Australia,Basic,57.03
CUST-004598,Email,2024-04-23,25-34,Male,Seattle,United States,Premium,109.53
CUST-000838,Facebook,2024-04-23,18-24,Male,Vancouver,Canada,Free,23.64
CUST-001353,Email,2024-04-23,35-44,Female,Sydney,Australia,Basic,56.27
CUST-004165,Facebook,2024-04-23,35-44,Male,Los Angeles,United States,Free,22.19
CUST-004210,Facebook,2024-04-24,18-24,Female,Mumbai,India,Basic,54.09
CUST-001798,Google Ads,2024-04-24,18-24,Female,Seattle,United States,Premium,37.83
CUST-000035,Email,2024-04-24,35-44,Male,Austin,United States,Basic,53.17
CUST-000633,Google Ads,2024-04-24,18-24,Male,Pune,India,Basic,43.74
CUST-001192,Email,2024-04-24,25-34,Female,Toronto,Canada,Premium,86.98
CUST-003080,Google Ads,2024-04-24,25-34,Male,Melbourne,Australia,Free,20.7
CUST-000394,Google Ads,2024-04-24,18-24,Female,Chicago,United States,Free,28.08
CUST-000271,Google Ads,2024-04-24,45-54,Male,Toronto,Canada,Premium,88.1
CUST-001444,Google Ads,2024-04-24,35-44,Male,Chicago,United States,Free,23.52
CUST-004640,Email,2024-04-24,25-34,Other,Melbourne,Australia,Basic,46.49
CUST-001819,Google Ads,2024-04-24,25-34,Male,Delhi,India,Free,16.21
CUST-002754,Organic,2024-04-25,45-54,Female,Birmingham,United Kingdom,Free,21.63
CUST-002979,Email,2024-04-25,35-44,Female,Austin,United States,Basic,41.22
CUST-001104,Email,2024-04-25,35-44,Male,Bengaluru,India,Basic,39.91
CUST-004825,Facebook,2024-04-25,35-44,Male,Austin,United States,Basic,26.92
CUST-005345,Email,2024-04-25,35-44,Other,Delhi,India,Free,21.31
CUST-004396,Facebook,2024-04-25,35-44,Female,Los Angeles,United States,Basic,37.25
CUST-003146,Email,2024-04-25,35-44,Male,Seattle,United States,Premium,109.68
CUST-005968,Google Ads,2024-04-25,55+,Male,Montreal,Canada,Premium,63.18
CUST-000079,Email,2024-04-25,45-54,Male,Mumbai,India,Basic,47.57
CUST-003741,Email,2024-04-25,55+,Male,Bengaluru,India,Premium,92.28
CUST-005207,Email,2024-04-26,45-54,Female,Montreal,Canada,Enterprise,228.24
CUST-004537,Email,2024-04-26,18-24,Male,Austin,United States,Basic,51.72
CUST-001917,Facebook,2024-04-26,18-24,Female,Melbourne,Australia,Free,24.26
CUST-005344,Email,2024-04-26,25-34,Female,Chicago,United States,Premium,97.68
CUST-004733,Google Ads,2024-04-26,35-44,Female,Birmingham,United Kingdom,Premium,90.99
CUST-001940,Email,2024-04-26,25-34,Male,London,United Kingdom,Basic,35.77
CUST-000620,Email,2024-04-26,35-44,Male,Toronto,Canada,Basic,53.71
CUST-002002,Facebook,2024-04-26,25-34,Female,Delhi,India,Basic,35.23
CUST-002153,Email,2024-04-26,35-44,Female,Manchester,United Kingdom,Free,32.6
CUST-002634,Email,2024-04-26,35-44,Female,Chicago,United States,Free,31.72
CUST-002924,Facebook,2024-04-26,18-24,Male,Bengaluru,India,Free,22.7
CUST-004415,Google Ads,2024-04-26,35-44,Female,Manchester,United Kingdom,Premium,94.56
CUST-002781,Email,2024-04-26,25-34,Male,Delhi,India,Premium,144.74
CUST-004562,Google Ads,2024-04-26,55+,Female,New York,United States,Premium,73.74
CUST-003413,Google Ads,2024-04-26,55+,Other,Manchester,United Kingdom,Enterprise,130.28
CUST-004802,Facebook,2024-04-26,25-34,Male,Birmingham,United Kingdom,Free,40.25
CUST-002620,Affiliate,2024-04-27,25-34,Male,Melbourne,Australia,Premium,68.37
CUST-001338,Email,2024-04-27,45-54,Male,New York,United States,Free,22.47
CUST-004297,Facebook,2024-04-27,18-24,Female,Chicago,United States,Basic,35.94
CUST-002065,Facebook,2024-04-27,18-24,Female,Pune,India,Basic,34.27
CUST-004576,Facebook,2024-04-27,25-34,Male,Seattle,United States,Free,31.39
CUST-000752,Affiliate,2024-04-27,25-34,Female,London,United Kingdom,Premium,90.39
CUST-004926,Google Ads,2024-04-27,25-34,Female,Austin,United States,Premium,102.23
CUST-005851,Google Ads,2024-04-27,55+,Female,Chicago,United States,Enterprise,280.39
CUST-001610,Facebook,2024-04-27,55+,Other,Mumbai,India,Basic,46.29
CUST-002216,Email,2024-04-27,25-34,Male,Vancouver,Canada,Premium,59.18
CUST-004479,Email,2024-04-28,35-44,Male,Manchester,United Kingdom,Premium,136.63
CUST-002715,Email,2024-04-28,25-34,Male,Delhi,India,Free,20.52
CUST-004202,Facebook,2024-04-28,35-44,Female,Seattle,United States,Basic,39.68
CUST-000740,Email,2024-04-28,25-34,Female,New York,United States,Basic,41.7
CUST-004759,Email,2024-04-28,35-44,Male,Montreal,Canada,Basic,56.49
CUST-005354,Google Ads,2024-04-28,18-24,Male,Sydney,Australia,Free,19.94
CUST-005002,Email,2024-04-28,35-44,Male,Seattle,United States,Free,17.78
CUST-003016,Facebook,2024-04-28,35-44,Female,Austin,United States,Basic,50.25
CUST-001400,Facebook,2024-04-28,25-34,Male,Pune,India,Premium,82.89
CUST-001860,Email,2024-04-28,25-34,Male,London,United Kingdom,Free,19.76
CUST-000188,Email,2024-04-28,25-34,Male,Manchester,United Kingdom,Basic,55.63
CUST-005512,Facebook,2024-04-28,35-44,Male,Pune,India,Basic,49.94
CUST-002504,Google Ads,2024-04-28,35-44,Female,Bengaluru,India,Basic,58.6
CUST-000165,Email,2024-04-29,25-34,Female,Bengaluru,India,Free,18.12
CUST-004642,Google Ads,2024-04-29,25-34,Female,Chicago,United States,Basic,44.89
CUST-004631,Email,2024-04-29,25-34,Male,Los Angeles,United States,Premium,76.97
CUST-005241,Google Ads,2024-04-29,45-54,Female,London,United Kingdom,Premium,121.49
CUST-004854,Google Ads,2024-04-29,18-24,Female,Chicago,United States,Premium,127.94
CUST-000384,Google Ads,2024-04-29,25-34,Other,Chicago,United States,Basic,38.99
CUST-005950,Organic,2024-04-29,35-44,Female,Mumbai,India,Basic,45.15
CUST-002739,Facebook,2024-04-29,25-34,Female,Vancouver,Canada,Basic,23.7
CUST-002169,Google Ads,2024-04-30,45-54,Male,Sydney,Australia,Basic,58.83
CUST-003230,Facebook,2024-04-30,25-34,Male,Montreal,Canada,Free,24.5
CUST-005477,Email,2024-04-30,35-44,Male,Chicago,United States,Free,16.05
CUST-005211,Facebook,2024-04-30,55+,Female,Mumbai,India,Free,11.14
CUST-005418,Google Ads,2024-04-30,25-34,Female,Pune,India,Free,21.82
CUST-005680,Email,2024-04-30,18-24,Female,Vancouver,Canada,Premium,111.13
CUST-004867,Affiliate,2024-04-30,35-44,Male,Los Angeles,United States,Basic,41.93
CUST-004082,Email,2024-04-30,45-54,Female,Bengaluru,India,Premium,44.35
CUST-003373,Google Ads,2024-04-30,25-34,Male,London,United Kingdom,Free,22.94
CUST-003533,Facebook,2024-04-30,45-54,Male,Seattle,United States,Basic,54.49
CUST-000950,Google Ads,2024-04-30,18-24,Male,Sydney,Australia,Basic,52.8
CUST-004812,Google Ads,2024-04-30,35-44,Female,London,United Kingdom,Basic,36.93
CUST-001887,Google Ads,2024-05-01,35-44,Female,Pune,India,Free,27.24
CUST-000212,Email,2024-05-01,18-24,Female,London,United Kingdom,Basic,29.77
CUST-001416,Email,2024-05-01,25-34,Female,Mumbai,India,Basic,78.75
CUST-003728,Facebook,2024-05-01,18-24,Male,Montreal,Canada,Basic,51.14
CUST-004390,Facebook,2024-05-01,25-34,Male,Montreal,Canada,Basic,51.03
CUST-000972,Facebook,2024-05-01,35-44,Female,Bengaluru,India,Free,26.9
CUST-002834,Email,2024-05-01,45-54,Female,Montreal,Canada,Enterprise,233.33
CUST-003589,Google Ads,2024-05-01,18-24,Female,Pune,India,Free,12.54
CUST-003631,Email,2024-05-01,18-24,Female,Los Angeles,United States,Premium,124.51
CUST-000533,Affiliate,2024-05-01,25-34,Female,Pune,India,Basic,63.09
CUST-000353,Facebook,2024-05-01,55+,Male,Delhi,India,Free,11.63
CUST-004820,Email,2024-05-01,25-34,Male,Birmingham,United Kingdom,Premium,114.91
CUST-002877,Facebook,2024-05-01,35-44,Female,Birmingham,United Kingdom,Basic,37.32
CUST-003447,Email,2024-05-01,25-34,Other,Montreal,Canada,Free,12.39
CUST-005181,Facebook,2024-05-01,35-44,Female,Montreal,Canada,Basic,47.61
CUST-002818,Email,2024-05-02,35-44,Female,New York,United States,Basic,51.03
CUST-004046,Google Ads,2024-05-02,18-24,Female,Vancouver,Canada,Basic,52.91
CUST-000243,Google Ads,2024-05-02,25-34,Male,Mumbai,India,Premium,119.18
CUST-000725,Google Ads,2024-05-02,45-54,Male,Los Angeles,United States,Basic,48.23
CUST-001898,Google Ads,2024-05-02,18-24,Female,Bengaluru,India,Free,18.11
CUST-003130,Email,2024-05-02,25-34,Female,Birmingham,United Kingdom,Free,20.01
CUST-001792,Google Ads,2024-05-02,18-24,Male,Los Angeles,United States,Premium,77.29
CUST-005640,Email,2024-05-02,45-54,Female,Bengaluru,India,Premium,95.23
CUST-003218,Email,2024-05-02,25-34,Male,Sydney,Australia,Basic,49.65
CUST-003264,Facebook,2024-05-02,25-34,Male,New York,United States,Basic,46.71
CUST-005745,Email,2024-05-02,25-34,Male,Austin,United States,Basic,49.25
CUST-002537,Email,2024-05-02,25-34,Female,Montreal,Canada,Premium,88.02
CUST-002430,Email,2024-05-02,18-24,Male,Vancouver,Canada,Basic,50.49
CUST-004449,Email,2024-05-03,45-54,Female,Manchester,United Kingdom,Basic,48.56
CUST-001072,Google Ads,2024-05-03,25-34,Other,Melbourne,Australia,Premium,57.47
CUST-005599,Email,2024-05-03,45-54,Female,Mumbai,India,Basic,39.3
CUST-002885,Email,2024-05-03,45-54,Male,Vancouver,Canada,Free,33.73
CUST-004140,Email,2024-05-03,35-44,Female,New York,United States,Free,44.47
CUST-005687,Email,2024-05-03,25-34,Female,Mumbai,India,Premium,94.88
CUST-003295,Email,2024-05-03,35-44,Female,Delhi,India,Free,18.02
CUST-004245,Google Ads,2024-05-03,35-44,Male,Los Angeles,United States,Basic,36.59
CUST-000716,Email,2024-05-03,55+,Female,Los Angeles,United States,Free,33.7
CUST-000721,Email,2024-05-03,45-54,Female,Pune,India,Basic,49.74
CUST-005315,Email,2024-05-03,45-54,Male,Birmingham,United Kingdom,Premium,125.25
CUST-001962,Email,2024-05-03,55+,Female,Bengaluru,India,Basic,29.23
CUST-000370,Email,2024-05-03,35-44,Male,Seattle,United States,Enterprise,202.27
CUST-004999,Email,2024-05-03,18-24,Female,Bengaluru,India,Premium,100.08
CUST-003150,Email,2024-05-03,35-44,Female,Seattle,United States,Basic,34.6
CUST-003986,Email,2024-05-03,25-34,Male,New York,United States,Basic,55.43
CUST-000553,Email,2024-05-04,18-24,Male,New York,United States,Premium,78.21
CUST-000954,Email,2024-05-04,45-54,Male,Bengaluru,India,Enterprise,178.24
CUST-001818,Google Ads,2024-05-04,25-34,Male,Delhi,India,Basic,46.26
CUST-004081,Facebook,2024-05-04,35-44,Female,New York,United States,Free,23.85
CUST-000143,Email,2024-05-04,25-34,Female,Chicago,United States,Basic,23.26
CUST-003424,Email,2024-05-04,45-54,Female,Birmingham,United Kingdom,Basic,5.8
CUST-001238,Facebook,2024-05-04,18-24,Female,New York,United States,Basic,54.07
CUST-002906,Facebook,2024-05-04,35-44,Male,London,United Kingdom,Free,16.56
CUST-004784,Email,2024-05-04,45-54,Female,Melbourne,Australia,Free,16.21
CUST-003184,Email,2024-05-04,45-54,Female,Chicago,United States,Enterprise,177.74
CUST-002500,Google Ads,2024-05-04,18-24,Female,London,United Kingdom,Enterprise,101.41
CUST-003212,Email,2024-05-04,55+,Female,Vancouver,Canada,Basic,46.24
CUST-000492,Email,2024-05-04,55+,Male,New York,United States,Basic,53.65
CUST-000138,Google Ads,2024-05-04,25-34,Male,Sydney,Australia,Basic,49.79
CUST-004526,Google Ads,2024-05-04,18-24,Other,Birmingham,United Kingdom,Premium,85.96
CUST-001596,Email,2024-05-05,18-24,Other,Toronto,Canada,Free,26.73
CUST-001841,Email,2024-05-05,18-24,Female,Birmingham,United Kingdom,Premium,90.69
CUST-003347,Facebook,2024-05-05,25-34,Male,Montreal,Canada,Free,20.55
CUST-003703,Email,2024-05-05,35-44,Female,Mumbai,India,Basic,46.68
CUST-000119,Google Ads,2024-05-05,35-44,Male,Vancouver,Canada,Premium,100.9
CUST-004288,Facebook,2024-05-05,25-34,Male,Pune,India,Free,25.52
CUST-001777,Email,2024-05-05,25-34,Male,Delhi,India,Basic,50.13
CUST-001275,Email,2024-05-05,25-34,Male,Austin,United States,Enterprise,145.56
