transaction_id,customer_id,transaction_date,product_category,amount,discount,profit,refund_flag
TXN-502427,CUST-005980,2024-04-10,Home & Garden,18.12,0.0,6.34,False
TXN-502441,CUST-004467,2024-04-10,Software Add-ons,81.35,0.1,52.71,False
TXN-502448,CUST-005309,2024-04-10,Apparel,74.17,0.05,31.71,False
TXN-502473,CUST-001226,2024-04-10,Home & Garden,41.6,0.1,13.1,False
TXN-500617,CUST-004597,2024-04-10,Apparel,49.83,0.1,20.18,False
TXN-501004,CUST-002652,2024-04-10,Electronics,68.74,0.1,11.14,False
TXN-500067,CUST-002210,2024-04-10,Beauty,91.41,0.05,47.76,False
TXN-502429,CUST-005921,2024-04-10,Sports & Outdoors,25.34,0.2,8.11,False
TXN-502353,CUST-002507,2024-04-10,Apparel,79.92,0.15,30.57,False
TXN-501412,CUST-003039,2024-04-10,Apparel,39.37,0.1,15.94,False
TXN-501351,CUST-003983,2024-04-10,Apparel,141.02,0.05,60.28,False
TXN-502486,CUST-001242,2024-04-11,Sports & Outdoors,111.21,0.1,40.04,False
TXN-502491,CUST-004357,2024-04-11,Electronics,71.83,0.15,10.99,False
TXN-502189,CUST-004779,2024-04-11,Electronics,222.85,0.05,38.11,False
TXN-502492,CUST-003363,2024-04-11,Beauty,97.55,0.1,48.29,False
TXN-502500,CUST-000586,2024-04-11,Beauty,42.06,0.2,18.51,False
TXN-502502,CUST-005119,2024-04-11,Beauty,45.63,0.15,21.33,False
TXN-502508,CUST-005846,2024-04-11,Beauty,58.33,0.05,30.48,False
TXN-502524,CUST-003410,2024-04-11,Beauty,60.05,0.0,33.03,False
TXN-502526,CUST-004559,2024-04-11,Electronics,21.37,0.0,3.85,False
TXN-502528,CUST-005765,2024-04-11,Home & Garden,18.14,0.1,5.71,False
TXN-502531,CUST-003121,2024-04-11,Sports & Outdoors,77.4,0.0,30.96,False
TXN-502521,CUST-002786,2024-04-11,Sports & Outdoors,65.27,0.1,23.5,False
TXN-500996,CUST-003327,2024-04-11,Apparel,37.4,0.0,16.83,False
TXN-500524,CUST-003309,2024-04-11,Home & Garden,82.76,0.0,28.97,False
TXN-500349,CUST-004309,2024-04-11,Electronics,49.22,0.05,8.42,False
TXN-502474,CUST-003195,2024-04-11,Home & Garden,56.26,0.1,17.72,False
TXN-502558,CUST-002596,2024-04-12,Beauty,40.03,0.1,19.81,False
TXN-500281,CUST-000595,2024-04-12,Apparel,53.99,0.0,24.3,False
TXN-502574,CUST-004218,2024-04-12,Beauty,43.5,0.0,23.92,False
TXN-502580,CUST-004546,2024-04-12,Apparel,38.47,0.0,17.31,False
TXN-502588,CUST-000974,2024-04-12,Home & Garden,27.95,0.05,9.29,False
TXN-502589,CUST-002496,2024-04-12,Electronics,57.52,0.0,10.35,False
TXN-502590,CUST-002565,2024-04-12,Beauty,50.21,0.15,23.47,False
TXN-500937,CUST-003778,2024-04-12,Home & Garden,47.69,0.0,16.69,False
TXN-502554,CUST-000202,2024-04-12,Electronics,22.05,0.05,3.77,False
TXN-502579,CUST-000459,2024-04-12,Home & Garden,46.19,0.2,12.93,False
TXN-502635,CUST-000769,2024-04-13,Apparel,152.34,0.0,68.55,False
TXN-502684,CUST-005294,2024-04-13,Sports & Outdoors,124.21,0.15,42.23,False
TXN-502673,CUST-005780,2024-04-13,Apparel,94.49,0.2,34.02,False
TXN-500395,CUST-000628,2024-04-13,Electronics,37.22,0.15,5.69,False
TXN-502670,CUST-001159,2024-04-13,Home & Garden,13.92,0.3,3.41,False
TXN-501251,CUST-005528,2024-04-13,Beauty,86.55,0.0,47.6,False
TXN-500618,CUST-004597,2024-04-13,Electronics,65.14,0.15,9.97,False
TXN-502601,CUST-004554,2024-04-13,Electronics,23.04,0.0,4.15,False
TXN-502602,CUST-004236,2024-04-13,Beauty,17.96,0.0,9.88,False
TXN-502606,CUST-000326,2024-04-13,Electronics,19.61,0.15,3.0,False
TXN-502357,CUST-005031,2024-04-13,Beauty,92.47,0.15,43.23,False
TXN-502645,CUST-002263,2024-04-13,Electronics,100.6,0.0,18.11,False
TXN-502619,CUST-005230,2024-04-13,Electronics,32.15,0.0,5.79,False
TXN-500913,CUST-001816,2024-04-13,Sports & Outdoors,130.64,0.1,47.03,False
TXN-502642,CUST-002040,2024-04-13,Apparel,22.51,0.0,10.13,False
TXN-502641,CUST-004539,2024-04-13,Software Add-ons,21.89,0.0,15.76,False
TXN-502633,CUST-004404,2024-04-13,Beauty,43.73,0.2,19.24,False
TXN-501659,CUST-004277,2024-04-13,Sports & Outdoors,216.1,0.15,73.47,False
TXN-501165,CUST-002441,2024-04-13,Apparel,93.65,0.0,42.14,False
TXN-502616,CUST-000520,2024-04-13,Electronics,42.61,0.0,7.67,False
TXN-500505,CUST-003412,2024-04-14,Beauty,60.02,0.2,26.41,False
TXN-501262,CUST-004953,2024-04-14,Apparel,118.83,0.1,48.12,False
TXN-500860,CUST-005719,2024-04-14,Electronics,131.35,0.1,21.28,False
TXN-500165,CUST-001973,2024-04-14,Electronics,241.04,0.05,41.22,False
TXN-502691,CUST-001321,2024-04-14,Electronics,28.12,0.0,5.06,False
TXN-502709,CUST-004669,2024-04-14,Software Add-ons,31.23,0.0,22.49,False
TXN-502710,CUST-001261,2024-04-14,Sports & Outdoors,24.02,0.1,8.65,False
TXN-502720,CUST-003232,2024-04-14,Electronics,181.23,0.0,32.62,False
TXN-502727,CUST-000734,2024-04-14,Home & Garden,36.67,0.2,10.27,False
TXN-502731,CUST-000254,2024-04-14,Beauty,20.62,0.1,10.21,False
TXN-500319,CUST-005715,2024-04-14,Home & Garden,249.92,0.0,87.47,False
TXN-500462,CUST-005073,2024-04-14,Home & Garden,271.97,0.0,95.19,False
TXN-502831,CUST-000570,2024-04-15,Software Add-ons,118.69,0.15,72.64,False
TXN-502804,CUST-004339,2024-04-15,Beauty,110.94,0.15,51.86,False
TXN-501181,CUST-000462,2024-04-15,Apparel,127.53,0.05,54.52,False
TXN-502770,CUST-001937,2024-04-15,Home & Garden,283.24,0.0,99.13,False
TXN-502764,CUST-000236,2024-04-15,Apparel,51.04,0.0,22.97,False
TXN-500227,CUST-004093,2024-04-15,Home & Garden,106.4,0.0,37.24,False
TXN-502807,CUST-004110,2024-04-15,Electronics,93.11,0.05,15.92,False
TXN-502825,CUST-002361,2024-04-15,Beauty,49.5,0.05,25.86,False
TXN-502749,CUST-002780,2024-04-15,Apparel,48.36,0.0,21.76,False
TXN-502777,CUST-001151,2024-04-15,Beauty,198.66,0.0,109.26,False
TXN-502732,CUST-000352,2024-04-15,Home & Garden,98.41,0.0,34.44,False
TXN-502843,CUST-001761,2024-04-15,Electronics,52.18,0.0,9.39,False
TXN-501696,CUST-004321,2024-04-15,Sports & Outdoors,190.32,0.0,76.13,False
TXN-502840,CUST-005449,2024-04-15,Software Add-ons,43.29,0.15,26.49,False
TXN-500007,CUST-002274,2024-04-15,Software Add-ons,78.69,0.05,53.82,False
TXN-502904,CUST-001884,2024-04-16,Beauty,25.25,0.1,12.5,False
TXN-502850,CUST-004470,2024-04-16,Electronics,21.11,0.05,3.61,False
TXN-502849,CUST-000884,2024-04-16,Apparel,41.46,0.05,17.72,False
TXN-502848,CUST-005990,2024-04-16,Home & Garden,22.64,0.15,6.74,False
TXN-502899,CUST-004968,2024-04-16,Home & Garden,71.64,0.1,22.57,False
TXN-502897,CUST-000029,2024-04-16,Apparel,64.57,0.2,23.25,False
TXN-502881,CUST-001531,2024-04-16,Home & Garden,154.46,0.0,54.06,False
TXN-502875,CUST-004832,2024-04-16,Apparel,55.31,0.0,24.89,False
TXN-500339,CUST-000724,2024-04-16,Beauty,87.51,0.05,45.72,False
TXN-500016,CUST-005857,2024-04-16,Electronics,131.35,0.0,23.64,False
TXN-502860,CUST-000871,2024-04-16,Apparel,33.77,0.3,10.64,False
TXN-500406,CUST-003829,2024-04-16,Electronics,186.36,0.0,33.55,False
TXN-500558,CUST-004296,2024-04-16,Apparel,125.93,0.0,56.67,False
TXN-503012,CUST-005237,2024-04-17,Electronics,136.79,0.1,22.16,False
TXN-502969,CUST-005106,2024-04-17,Apparel,118.96,0.0,53.53,False
TXN-503005,CUST-005995,2024-04-17,Electronics,37.82,0.1,6.13,False
TXN-502960,CUST-004951,2024-04-17,Apparel,20.11,0.0,9.05,False
TXN-502955,CUST-002178,2024-04-17,Home & Garden,16.39,0.0,5.74,False
TXN-501330,CUST-004199,2024-04-17,Electronics,246.04,0.3,31.0,False
TXN-502954,CUST-005473,2024-04-17,Apparel,16.66,0.1,6.75,False
TXN-502943,CUST-002747,2024-04-17,Sports & Outdoors,115.46,0.1,41.57,False
TXN-502986,CUST-000476,2024-04-17,Beauty,47.5,0.1,23.51,False
TXN-502980,CUST-005157,2024-04-17,Electronics,29.71,0.0,5.35,False
TXN-502974,CUST-000580,2024-04-17,Electronics,39.84,0.15,6.1,False
TXN-502917,CUST-004936,2024-04-17,Beauty,56.85,0.0,31.27,False
TXN-501043,CUST-003164,2024-04-17,Sports & Outdoors,116.42,0.0,46.57,False
TXN-502929,CUST-003629,2024-04-17,Sports & Outdoors,19.02,0.0,7.61,False
TXN-502914,CUST-001775,2024-04-17,Software Add-ons,50.98,0.0,36.71,False
TXN-502996,CUST-003760,2024-04-17,Home & Garden,37.43,0.1,-4.04,True
TXN-503025,CUST-004826,2024-04-17,Electronics,70.97,0.0,12.77,False
TXN-503006,CUST-002187,2024-04-17,Software Add-ons,24.8,0.1,16.07,False
TXN-502931,CUST-001641,2024-04-17,Sports & Outdoors,65.29,0.0,26.12,False
TXN-503033,CUST-000474,2024-04-18,Home & Garden,23.61,0.05,7.85,False
TXN-503099,CUST-001443,2024-04-18,Sports & Outdoors,47.45,0.3,13.29,False
TXN-503039,CUST-000145,2024-04-18,Home & Garden,18.39,0.2,5.15,False
TXN-503042,CUST-003930,2024-04-18,Electronics,10.92,0.1,1.77,False
TXN-503072,CUST-001467,2024-04-18,Apparel,68.58,0.2,24.69,False
TXN-502685,CUST-005294,2024-04-18,Apparel,75.66,0.0,34.05,False
TXN-500785,CUST-005814,2024-04-18,Home & Garden,37.55,0.0,13.14,False
TXN-503117,CUST-004207,2024-04-18,Beauty,44.88,0.3,17.28,False
TXN-503051,CUST-001711,2024-04-18,Electronics,95.06,0.0,17.11,False
TXN-503081,CUST-003883,2024-04-18,Apparel,58.79,0.1,23.81,False
TXN-500843,CUST-002951,2024-04-18,Beauty,252.83,0.1,125.15,False
TXN-500307,CUST-000122,2024-04-18,Apparel,143.23,0.05,61.23,False
TXN-501697,CUST-004321,2024-04-18,Electronics,298.24,0.15,45.63,False
TXN-503031,CUST-005896,2024-04-18,Home & Garden,42.12,0.0,14.74,False
TXN-503076,CUST-005140,2024-04-18,Sports & Outdoors,59.0,0.2,18.88,False
TXN-501986,CUST-001631,2024-04-19,Sports & Outdoors,102.45,0.0,40.98,False
TXN-500649,CUST-005507,2024-04-19,Home & Garden,119.8,0.0,41.93,False
TXN-501763,CUST-002393,2024-04-19,Apparel,104.49,0.0,47.02,False
TXN-503228,CUST-002853,2024-04-19,Beauty,158.1,0.05,82.61,False
TXN-503156,CUST-000222,2024-04-19,Sports & Outdoors,74.3,0.05,28.23,False
TXN-503136,CUST-004715,2024-04-19,Home & Garden,31.86,0.0,11.15,False
TXN-501311,CUST-000174,2024-04-19,Beauty,160.54,0.2,70.64,False
TXN-503211,CUST-005859,2024-04-19,Electronics,50.91,0.0,9.16,False
TXN-503142,CUST-004142,2024-04-19,Software Add-ons,172.35,0.0,124.09,False
TXN-503227,CUST-005503,2024-04-19,Home & Garden,27.31,0.1,8.6,False
TXN-503149,CUST-001725,2024-04-19,Apparel,32.03,0.05,13.69,False
TXN-500173,CUST-005852,2024-04-19,Sports & Outdoors,67.25,0.05,25.56,False
TXN-503200,CUST-001991,2024-04-19,Electronics,53.91,0.1,8.73,False
TXN-503165,CUST-004776,2024-04-19,Electronics,45.83,0.05,7.84,False
TXN-503196,CUST-000577,2024-04-19,Electronics,18.05,0.15,2.76,False
TXN-503185,CUST-002522,2024-04-19,Apparel,103.14,0.0,46.41,False
TXN-503152,CUST-003808,2024-04-19,Apparel,42.61,0.05,18.22,False
TXN-503179,CUST-003697,2024-04-19,Electronics,20.92,0.0,3.77,False
TXN-503168,CUST-001215,2024-04-19,Electronics,21.68,0.0,3.9,False
TXN-503248,CUST-005702,2024-04-20,Beauty,288.21,0.1,142.66,False
TXN-503404,CUST-001821,2024-04-20,Electronics,87.62,0.0,15.77,False
TXN-503457,CUST-001063,2024-04-20,Software Add-ons,108.9,0.2,62.73,False
TXN-503332,CUST-005189,2024-04-20,Sports & Outdoors,63.67,0.2,20.37,False
TXN-503352,CUST-003535,2024-04-20,Beauty,38.61,0.05,20.17,False
TXN-503350,CUST-005631,2024-04-20,Software Add-ons,81.98,0.0,59.03,False
TXN-503369,CUST-000030,2024-04-20,Sports & Outdoors,54.07,0.15,18.38,False
TXN-500651,CUST-005639,2024-04-20,Apparel,50.98,0.0,22.94,False
TXN-501526,CUST-002856,2024-04-20,Electronics,50.26,0.0,9.05,False
TXN-503278,CUST-003381,2024-04-20,Apparel,45.24,0.05,19.34,False
TXN-503280,CUST-004456,2024-04-20,Sports & Outdoors,37.85,0.0,15.14,False
TXN-503453,CUST-003297,2024-04-20,Electronics,17.11,0.0,3.08,False
TXN-502997,CUST-003760,2024-04-20,Software Add-ons,54.34,0.1,35.22,False
TXN-503442,CUST-005451,2024-04-20,Apparel,126.9,0.0,57.1,False
TXN-503436,CUST-000169,2024-04-20,Apparel,13.8,0.2,4.97,False
TXN-503425,CUST-001489,2024-04-20,Apparel,34.99,0.0,15.75,False
TXN-503414,CUST-000031,2024-04-20,Apparel,154.09,0.0,69.34,False
TXN-501638,CUST-000273,2024-04-20,Beauty,24.52,0.0,13.49,False
TXN-503382,CUST-005833,2024-04-20,Home & Garden,96.47,0.0,33.76,False
TXN-503296,CUST-004451,2024-04-20,Beauty,167.47,0.15,78.29,False
TXN-501462,CUST-005720,2024-04-20,Software Add-ons,117.14,0.0,84.34,False
TXN-500903,CUST-002669,2024-04-20,Home & Garden,74.19,0.3,18.18,False
TXN-503328,CUST-000827,2024-04-20,Beauty,18.5,0.1,9.16,False
TXN-503529,CUST-002385,2024-04-21,Sports & Outdoors,19.14,0.0,7.66,False
TXN-503530,CUST-001643,2024-04-21,Beauty,48.48,0.05,-5.53,True
TXN-503561,CUST-003893,2024-04-21,Sports & Outdoors,56.92,0.0,22.77,False
TXN-503520,CUST-002148,2024-04-21,Apparel,96.92,0.05,41.43,False
TXN-503518,CUST-003506,2024-04-21,Apparel,34.96,0.0,15.73,False
TXN-503514,CUST-003441,2024-04-21,Home & Garden,38.31,0.15,11.4,False
TXN-503506,CUST-004192,2024-04-21,Electronics,30.3,0.15,4.64,False
TXN-503566,CUST-005522,2024-04-21,Apparel,120.95,0.0,54.43,False
TXN-503591,CUST-003816,2024-04-21,Electronics,17.67,0.15,2.7,False
TXN-503505,CUST-000062,2024-04-21,Sports & Outdoors,42.46,0.0,16.98,False
TXN-503492,CUST-002436,2024-04-21,Beauty,80.42,0.15,-8.2,True
TXN-500257,CUST-003845,2024-04-21,Electronics,105.51,0.1,17.09,False
TXN-503469,CUST-002791,2024-04-21,Sports & Outdoors,114.19,0.0,45.68,False
TXN-502733,CUST-000352,2024-04-21,Beauty,99.42,0.05,51.95,False
TXN-503546,CUST-003843,2024-04-21,Beauty,35.77,0.05,18.69,False
TXN-503560,CUST-000874,2024-04-21,Apparel,25.89,0.0,11.65,False
TXN-500499,CUST-001876,2024-04-22,Electronics,38.09,0.15,5.83,False
TXN-503648,CUST-000153,2024-04-22,Electronics,96.89,0.05,16.57,False
TXN-503599,CUST-002612,2024-04-22,Software Add-ons,140.51,0.0,101.17,False
TXN-503632,CUST-005183,2024-04-22,Apparel,42.08,0.1,17.04,False
TXN-503611,CUST-002670,2024-04-22,Home & Garden,24.92,0.05,8.29,False
TXN-503613,CUST-002034,2024-04-22,Beauty,23.71,0.0,13.04,False
TXN-503594,CUST-003158,2024-04-22,Software Add-ons,133.14,0.05,91.07,False
TXN-503615,CUST-004215,2024-04-22,Beauty,38.85,0.0,21.37,False
TXN-500104,CUST-000906,2024-04-22,Apparel,122.65,0.05,52.43,False
TXN-500755,CUST-005390,2024-04-22,Beauty,124.44,0.15,58.18,False
TXN-503617,CUST-004183,2024-04-22,Electronics,116.22,0.0,20.92,False
TXN-500496,CUST-000269,2024-04-23,Apparel,51.9,0.0,23.36,False
TXN-503704,CUST-003303,2024-04-23,Beauty,158.22,0.2,69.62,False
TXN-503719,CUST-000308,2024-04-23,Apparel,117.33,0.0,52.8,False
TXN-503665,CUST-001543,2024-04-23,Sports & Outdoors,20.34,0.0,8.14,False
TXN-502105,CUST-003467,2024-04-23,Sports & Outdoors,80.48,0.05,30.58,False
TXN-503721,CUST-004095,2024-04-23,Apparel,45.39,0.1,18.38,False
TXN-503735,CUST-000442,2024-04-23,Electronics,96.66,0.1,15.66,False
TXN-503739,CUST-002723,2024-04-23,Apparel,57.03,0.0,25.66,False
TXN-503746,CUST-004598,2024-04-23,Sports & Outdoors,109.53,0.1,39.43,False
TXN-503753,CUST-000838,2024-04-23,Home & Garden,23.64,0.2,6.62,False
TXN-503675,CUST-003365,2024-04-23,Home & Garden,208.92,0.3,51.19,False
TXN-503761,CUST-001353,2024-04-23,Beauty,56.27,0.15,26.31,False
TXN-500017,CUST-005857,2024-04-23,Electronics,203.09,0.0,36.56,False
TXN-503333,CUST-005189,2024-04-23,Apparel,56.01,0.2,20.16,False
TXN-503383,CUST-005833,2024-04-23,Home & Garden,130.92,0.0,45.82,False
TXN-500396,CUST-000628,2024-04-23,Electronics,39.03,0.3,4.92,False
TXN-501367,CUST-003326,2024-04-23,Apparel,90.59,0.0,-10.87,True
TXN-500732,CUST-001833,2024-04-23,Electronics,92.6,0.0,16.67,False
TXN-500975,CUST-000134,2024-04-23,Electronics,60.71,0.2,8.74,False
TXN-503763,CUST-004165,2024-04-23,Apparel,22.19,0.0,9.99,False
TXN-501263,CUST-004953,2024-04-23,Software Add-ons,97.71,0.0,70.35,False
TXN-503854,CUST-004640,2024-04-24,Home & Garden,46.49,0.05,15.46,False
TXN-503832,CUST-003080,2024-04-24,Apparel,20.7,0.1,8.38,False
TXN-503810,CUST-001192,2024-04-24,Beauty,86.98,0.05,45.45,False
TXN-503765,CUST-004210,2024-04-24,Electronics,54.09,0.0,9.74,False
TXN-503803,CUST-000633,2024-04-24,Home & Garden,43.74,0.0,15.31,False
TXN-503853,CUST-001444,2024-04-24,Electronics,23.52,0.05,4.02,False
TXN-501319,CUST-004602,2024-04-24,Apparel,63.87,0.0,28.74,False
TXN-503845,CUST-000271,2024-04-24,Software Add-ons,88.1,0.0,63.43,False
TXN-503791,CUST-000035,2024-04-24,Sports & Outdoors,53.17,0.2,17.01,False
TXN-503775,CUST-001798,2024-04-24,Beauty,37.83,0.0,20.81,False
TXN-503859,CUST-001819,2024-04-24,Electronics,16.21,0.15,2.48,False
TXN-503841,CUST-000394,2024-04-24,Software Add-ons,28.08,0.0,20.22,False
TXN-500595,CUST-005325,2024-04-24,Electronics,44.32,0.15,6.78,False
TXN-500002,CUST-003485,2024-04-24,Apparel,22.77,0.1,9.22,False
TXN-501252,CUST-005528,2024-04-24,Electronics,122.62,0.0,22.07,False
TXN-501922,CUST-004087,2024-04-24,Apparel,121.97,0.15,46.65,False
TXN-502163,CUST-002703,2024-04-24,Electronics,53.05,0.0,9.55,False
TXN-500671,CUST-004648,2024-04-24,Home & Garden,56.52,0.0,19.78,False
TXN-503915,CUST-003741,2024-04-25,Sports & Outdoors,92.28,0.05,35.07,False
TXN-503909,CUST-000079,2024-04-25,Beauty,47.57,0.0,26.16,False
TXN-500068,CUST-002210,2024-04-25,Sports & Outdoors,73.86,0.0,29.54,False
TXN-500224,CUST-000917,2024-04-25,Apparel,30.08,0.15,11.51,False
TXN-503901,CUST-005968,2024-04-25,Apparel,63.18,0.1,25.59,False
TXN-503881,CUST-003146,2024-04-25,Apparel,109.68,0.0,49.36,False
TXN-503880,CUST-004396,2024-04-25,Beauty,37.25,0.0,20.49,False
TXN-503878,CUST-005345,2024-04-25,Home & Garden,21.31,0.0,7.46,False
TXN-503877,CUST-004825,2024-04-25,Beauty,26.92,0.1,13.33,False
TXN-501306,CUST-005276,2024-04-25,Apparel,100.98,0.0,45.44,False
TXN-500534,CUST-002835,2024-04-25,Home & Garden,378.26,0.0,132.39,False
TXN-503872,CUST-002979,2024-04-25,Software Add-ons,41.22,0.0,29.68,False
TXN-503874,CUST-001104,2024-04-25,Electronics,39.91,0.15,6.11,False
TXN-502419,CUST-004125,2024-04-25,Electronics,18.23,0.05,3.12,False
TXN-502692,CUST-001321,2024-04-25,Apparel,352.34,0.05,150.63,False
TXN-501593,CUST-004971,2024-04-25,Home & Garden,141.21,0.0,49.42,False
TXN-503871,CUST-002754,2024-04-25,Apparel,21.63,0.0,9.73,False
TXN-502876,CUST-004832,2024-04-25,Electronics,57.48,0.05,9.83,False
TXN-504007,CUST-004415,2024-04-26,Home & Garden,94.56,0.1,29.79,False
TXN-504002,CUST-002924,2024-04-26,Home & Garden,22.7,0.15,6.75,False
TXN-504012,CUST-002781,2024-04-26,Apparel,144.74,0.0,65.13,False
TXN-500308,CUST-000122,2024-04-26,Beauty,87.82,0.2,38.64,False
TXN-504037,CUST-003413,2024-04-26,Home & Garden,130.28,0.0,45.6,False
TXN-503999,CUST-002634,2024-04-26,Beauty,31.72,0.0,17.45,False
TXN-504044,CUST-004802,2024-04-26,Beauty,40.25,0.0,22.14,False
TXN-503997,CUST-002153,2024-04-26,Apparel,32.6,0.15,12.47,False
TXN-503996,CUST-002002,2024-04-26,Software Add-ons,35.23,0.0,25.37,False
TXN-503994,CUST-000620,2024-04-26,Beauty,53.71,0.15,25.11,False
TXN-504025,CUST-004562,2024-04-26,Beauty,73.74,0.0,40.56,False
TXN-503939,CUST-004537,2024-04-26,Apparel,51.72,0.0,-6.21,True
TXN-503969,CUST-004733,2024-04-26,Electronics,90.99,0.15,13.92,False
TXN-503948,CUST-005344,2024-04-26,Electronics,97.68,0.1,15.82,False
TXN-503941,CUST-001917,2024-04-26,Sports & Outdoors,24.26,0.15,8.25,False
TXN-503925,CUST-005207,2024-04-26,Electronics,228.24,0.1,36.97,False
TXN-500181,CUST-001273,2024-04-26,Apparel,102.32,0.15,-10.44,True
TXN-501113,CUST-002075,2024-04-26,Sports & Outdoors,78.85,0.1,28.39,False
TXN-501475,CUST-001240,2024-04-26,Apparel,231.62,0.0,-27.79,True
TXN-500814,CUST-002086,2024-04-26,Beauty,92.53,0.05,48.35,False
TXN-502099,CUST-003916,2024-04-26,Electronics,37.51,0.0,6.75,False
TXN-500409,CUST-005785,2024-04-26,Beauty,25.55,0.1,12.65,False
TXN-500512,CUST-002476,2024-04-26,Electronics,105.58,0.1,17.1,False
TXN-503988,CUST-001940,2024-04-26,Apparel,35.77,0.1,14.49,False
TXN-502591,CUST-002565,2024-04-26,Sports & Outdoors,72.76,0.0,29.11,False
TXN-504124,CUST-002216,2024-04-27,Software Add-ons,59.18,0.2,34.09,False
TXN-504115,CUST-001610,2024-04-27,Apparel,46.29,0.1,-5.0,True
TXN-504095,CUST-005851,2024-04-27,Sports & Outdoors,280.39,0.2,89.72,False
TXN-501352,CUST-003983,2024-04-27,Beauty,242.86,0.15,113.54,False
TXN-501436,CUST-004066,2024-04-27,Electronics,54.49,0.0,9.81,False
TXN-501031,CUST-001590,2024-04-27,Apparel,145.17,0.0,65.33,False
TXN-502430,CUST-005921,2024-04-27,Software Add-ons,23.16,0.0,16.68,False
TXN-501560,CUST-000675,2024-04-27,Electronics,37.23,0.05,6.37,False
TXN-500632,CUST-005657,2024-04-27,Home & Garden,68.65,0.0,24.03,False
TXN-502728,CUST-000734,2024-04-27,Apparel,31.12,0.15,11.9,False
TXN-504079,CUST-004926,2024-04-27,Beauty,102.23,0.2,44.98,False
TXN-502190,CUST-004779,2024-04-27,Beauty,156.51,0.1,77.47,False
TXN-500725,CUST-003162,2024-04-27,Electronics,21.19,0.1,3.43,False
TXN-502070,CUST-000969,2024-04-27,Apparel,199.4,0.0,89.73,False
TXN-501907,CUST-001948,2024-04-27,Electronics,142.7,0.1,23.12,False
TXN-501677,CUST-000581,2024-04-27,Beauty,112.44,0.1,55.66,False
TXN-501664,CUST-000052,2024-04-27,Home & Garden,94.62,0.0,33.12,False
TXN-504064,CUST-001338,2024-04-27,Apparel,22.47,0.05,9.61,False
TXN-504065,CUST-004297,2024-04-27,Sports & Outdoors,35.94,0.0,14.38,False
TXN-504054,CUST-002620,2024-04-27,Software Add-ons,68.37,0.2,39.38,False
TXN-504076,CUST-000752,2024-04-27,Sports & Outdoors,90.39,0.0,36.16,False
TXN-504073,CUST-004576,2024-04-27,Beauty,31.39,0.1,15.54,False
TXN-504070,CUST-002065,2024-04-27,Home & Garden,34.27,0.1,10.8,False
TXN-504187,CUST-005354,2024-04-28,Electronics,19.94,0.1,3.23,False
TXN-501085,CUST-001951,2024-04-28,Software Add-ons,132.09,0.05,90.35,False
TXN-504136,CUST-004479,2024-04-28,Sports & Outdoors,136.63,0.05,51.92,False
TXN-503875,CUST-001104,2024-04-28,Sports & Outdoors,33.17,0.0,13.27,False
TXN-501368,CUST-003326,2024-04-28,Electronics,122.52,0.0,22.05,False
TXN-500463,CUST-005073,2024-04-28,Apparel,245.69,0.1,99.5,False
TXN-504186,CUST-004759,2024-04-28,Home & Garden,56.49,0.1,17.79,False
TXN-504154,CUST-002715,2024-04-28,Home & Garden,20.52,0.2,5.75,False
TXN-501721,CUST-000993,2024-04-28,Apparel,34.1,0.0,15.34,False
TXN-504197,CUST-005002,2024-04-28,Sports & Outdoors,17.78,0.0,7.11,False
TXN-504202,CUST-003016,2024-04-28,Sports & Outdoors,50.25,0.0,20.1,False
TXN-504229,CUST-002504,2024-04-28,Apparel,58.6,0.0,26.37,False
TXN-504218,CUST-005512,2024-04-28,Home & Garden,49.94,0.05,16.61,False
TXN-504168,CUST-004202,2024-04-28,Electronics,39.68,0.0,7.14,False
TXN-504210,CUST-001400,2024-04-28,Electronics,82.89,0.0,14.92,False
TXN-504216,CUST-001860,2024-04-28,Beauty,19.76,0.0,10.87,False
TXN-504217,CUST-000188,2024-04-28,Sports & Outdoors,55.63,0.05,21.14,False
TXN-504172,CUST-000740,2024-04-28,Apparel,41.7,0.1,16.89,False
TXN-504247,CUST-004631,2024-04-29,Apparel,76.97,0.05,32.9,False
TXN-502750,CUST-002780,2024-04-29,Electronics,78.12,0.0,14.06,False
